Timestamp,Session_Code,Participant_ID,Group_ID,Prolific_ID,Period,Player_ID,Treatment
2025-06-12T06:05:14.256110,hfl1fp5v,1,N/A,0,1
2025-06-12T06:05:14.256242,hfl1fp5v,2,N/A,0,2
2025-06-12T06:05:14.256333,hfl1fp5v,3,N/A,0,3
2025-06-12T06:05:14.256413,hfl1fp5v,4,N/A,0,4
2025-06-12T06:05:14.256489,hfl1fp5v,5,N/A,0,5
2025-06-12T06:05:14.256572,hfl1fp5v,6,N/A,0,6
2025-06-12T06:05:14.256646,hfl1fp5v,7,N/A,0,7
2025-06-12T06:05:14.256726,hfl1fp5v,8,N/A,0,8
2025-06-12T06:05:14.256803,hfl1fp5v,9,N/A,0,9
2025-06-12T06:05:14.256932,hfl1fp5v,10,N/A,0,10
2025-06-12T06:05:14.257412,hfl1fp5v,11,N/A,0,11
2025-06-12T06:05:14.257581,hfl1fp5v,12,N/A,0,12
2025-06-12T06:05:14.257699,hfl1fp5v,13,N/A,0,13
2025-06-12T06:05:14.257785,hfl1fp5v,14,N/A,0,14
2025-06-12T06:05:14.257865,hfl1fp5v,15,N/A,0,15
2025-06-12T06:05:14.257986,hfl1fp5v,16,N/A,0,16
2025-06-12T06:05:14.258085,hfl1fp5v,17,N/A,0,17
2025-06-12T06:05:14.258170,hfl1fp5v,18,N/A,0,18
2025-06-12T06:05:14.258248,hfl1fp5v,19,N/A,0,19
2025-06-12T06:05:14.258324,hfl1fp5v,20,N/A,0,20
2025-06-12T06:05:14.258399,hfl1fp5v,21,N/A,0,21
2025-06-12T06:05:14.258474,hfl1fp5v,22,N/A,0,22
2025-06-12T06:05:14.258548,hfl1fp5v,23,N/A,0,23
2025-06-12T06:05:14.258621,hfl1fp5v,24,N/A,0,24
2025-06-12T06:05:14.258694,hfl1fp5v,25,N/A,0,25
2025-06-12T06:05:14.258767,hfl1fp5v,26,N/A,0,26
2025-06-12T06:05:14.258841,hfl1fp5v,27,N/A,0,27
2025-06-12T06:05:14.264778,hfl1fp5v,1,N/A,0,1
2025-06-12T06:05:14.264906,hfl1fp5v,2,N/A,0,2
2025-06-12T06:05:14.265002,hfl1fp5v,3,N/A,0,3
2025-06-12T06:05:14.265084,hfl1fp5v,4,N/A,0,4
2025-06-12T06:05:14.265168,hfl1fp5v,5,N/A,0,5
2025-06-12T06:05:14.265246,hfl1fp5v,6,N/A,0,6
2025-06-12T06:05:14.265324,hfl1fp5v,7,N/A,0,7
2025-06-12T06:05:14.265399,hfl1fp5v,8,N/A,0,8
2025-06-12T06:05:14.265476,hfl1fp5v,9,N/A,0,9
2025-06-12T06:05:14.265552,hfl1fp5v,10,N/A,0,10
2025-06-12T06:05:14.265628,hfl1fp5v,11,N/A,0,11
2025-06-12T06:05:14.265706,hfl1fp5v,12,N/A,0,12
2025-06-12T06:05:14.265785,hfl1fp5v,13,N/A,0,13
2025-06-12T06:05:14.265863,hfl1fp5v,14,N/A,0,14
2025-06-12T06:05:14.265941,hfl1fp5v,15,N/A,0,15
2025-06-12T06:05:14.266015,hfl1fp5v,16,N/A,0,16
2025-06-12T06:05:14.266089,hfl1fp5v,17,N/A,0,17
2025-06-12T06:05:14.266164,hfl1fp5v,18,N/A,0,18
2025-06-12T06:05:14.266237,hfl1fp5v,19,N/A,0,19
2025-06-12T06:05:14.266308,hfl1fp5v,20,N/A,0,20
2025-06-12T06:05:14.266383,hfl1fp5v,21,N/A,0,21
2025-06-12T06:05:14.266457,hfl1fp5v,22,N/A,0,22
2025-06-12T06:05:14.266528,hfl1fp5v,23,N/A,0,23
2025-06-12T06:05:14.266612,hfl1fp5v,24,N/A,0,24
2025-06-12T06:05:14.266683,hfl1fp5v,25,N/A,0,25
2025-06-12T06:05:14.266758,hfl1fp5v,26,N/A,0,26
2025-06-12T06:05:14.266830,hfl1fp5v,27,N/A,0,27
2025-06-12T06:05:14.272654,hfl1fp5v,1,N/A,0,1
2025-06-12T06:05:14.272785,hfl1fp5v,2,N/A,0,2
2025-06-12T06:05:14.272872,hfl1fp5v,3,N/A,0,3
2025-06-12T06:05:14.273011,hfl1fp5v,4,N/A,0,4
2025-06-12T06:05:14.273090,hfl1fp5v,5,N/A,0,5
2025-06-12T06:05:14.273165,hfl1fp5v,6,N/A,0,6
2025-06-12T06:05:14.273245,hfl1fp5v,7,N/A,0,7
2025-06-12T06:05:14.273319,hfl1fp5v,8,N/A,0,8
2025-06-12T06:05:14.273393,hfl1fp5v,9,N/A,0,9
2025-06-12T06:05:14.273467,hfl1fp5v,10,N/A,0,10
2025-06-12T06:05:14.273544,hfl1fp5v,11,N/A,0,11
2025-06-12T06:05:14.273618,hfl1fp5v,12,N/A,0,12
2025-06-12T06:05:14.273692,hfl1fp5v,13,N/A,0,13
2025-06-12T06:05:14.273765,hfl1fp5v,14,N/A,0,14
2025-06-12T06:05:14.273840,hfl1fp5v,15,N/A,0,15
2025-06-12T06:05:14.273913,hfl1fp5v,16,N/A,0,16
2025-06-12T06:05:14.273986,hfl1fp5v,17,N/A,0,17
2025-06-12T06:05:14.274058,hfl1fp5v,18,N/A,0,18
2025-06-12T06:05:14.274136,hfl1fp5v,19,N/A,0,19
2025-06-12T06:05:14.274209,hfl1fp5v,20,N/A,0,20
2025-06-12T06:05:14.274282,hfl1fp5v,21,N/A,0,21
2025-06-12T06:05:14.274354,hfl1fp5v,22,N/A,0,22
2025-06-12T06:05:14.274426,hfl1fp5v,23,N/A,0,23
2025-06-12T06:05:14.274500,hfl1fp5v,24,N/A,0,24
2025-06-12T06:05:14.274572,hfl1fp5v,25,N/A,0,25
2025-06-12T06:05:14.274645,hfl1fp5v,26,N/A,0,26
2025-06-12T06:05:14.274719,hfl1fp5v,27,N/A,0,27
2025-06-12T06:05:14.280582,hfl1fp5v,1,N/A,0,1
2025-06-12T06:05:14.280715,hfl1fp5v,2,N/A,0,2
2025-06-12T06:05:14.280808,hfl1fp5v,3,N/A,0,3
2025-06-12T06:05:14.280889,hfl1fp5v,4,N/A,0,4
2025-06-12T06:05:14.280964,hfl1fp5v,5,N/A,0,5
2025-06-12T06:05:14.281039,hfl1fp5v,6,N/A,0,6
2025-06-12T06:05:14.281113,hfl1fp5v,7,N/A,0,7
2025-06-12T06:05:14.281188,hfl1fp5v,8,N/A,0,8
2025-06-12T06:05:14.281262,hfl1fp5v,9,N/A,0,9
2025-06-12T06:05:14.281339,hfl1fp5v,10,N/A,0,10
2025-06-12T06:05:14.281413,hfl1fp5v,11,N/A,0,11
2025-06-12T06:05:14.281486,hfl1fp5v,12,N/A,0,12
2025-06-12T06:05:14.281559,hfl1fp5v,13,N/A,0,13
2025-06-12T06:05:14.281633,hfl1fp5v,14,N/A,0,14
2025-06-12T06:05:14.281706,hfl1fp5v,15,N/A,0,15
2025-06-12T06:05:14.281778,hfl1fp5v,16,N/A,0,16
2025-06-12T06:05:14.281852,hfl1fp5v,17,N/A,0,17
2025-06-12T06:05:14.281925,hfl1fp5v,18,N/A,0,18
2025-06-12T06:05:14.281999,hfl1fp5v,19,N/A,0,19
2025-06-12T06:05:14.282073,hfl1fp5v,20,N/A,0,20
2025-06-12T06:05:14.282147,hfl1fp5v,21,N/A,0,21
2025-06-12T06:05:14.282222,hfl1fp5v,22,N/A,0,22
2025-06-12T06:05:14.282295,hfl1fp5v,23,N/A,0,23
2025-06-12T06:05:14.282368,hfl1fp5v,24,N/A,0,24
2025-06-12T06:05:14.282440,hfl1fp5v,25,N/A,0,25
2025-06-12T06:05:14.282513,hfl1fp5v,26,N/A,0,26
2025-06-12T06:05:14.282586,hfl1fp5v,27,N/A,0,27
2025-06-12T06:10:47.256687,88zkteu0,1,N/A,0,1
2025-06-12T06:10:47.261868,88zkteu0,2,N/A,0,2
2025-06-12T06:10:47.263655,88zkteu0,3,N/A,0,3
2025-06-12T06:10:47.266203,88zkteu0,4,N/A,0,4
2025-06-12T06:10:47.266907,88zkteu0,5,N/A,0,5
2025-06-12T06:10:47.267534,88zkteu0,6,N/A,0,6
2025-06-12T06:10:47.268946,88zkteu0,7,N/A,0,7
2025-06-12T06:10:47.270281,88zkteu0,8,N/A,0,8
2025-06-12T06:10:47.277111,88zkteu0,9,N/A,0,9
2025-06-12T06:10:47.277938,88zkteu0,10,N/A,0,10
2025-06-12T06:10:47.278642,88zkteu0,11,N/A,0,11
2025-06-12T06:10:47.279710,88zkteu0,12,N/A,0,12
2025-06-12T06:10:47.280209,88zkteu0,13,N/A,0,13
2025-06-12T06:10:47.286535,88zkteu0,14,N/A,0,14
2025-06-12T06:10:47.287133,88zkteu0,15,N/A,0,15
2025-06-12T06:10:47.288256,88zkteu0,16,N/A,0,16
2025-06-12T06:10:47.290044,88zkteu0,17,N/A,0,17
2025-06-12T06:10:47.291074,88zkteu0,18,N/A,0,18
2025-06-12T06:10:47.291600,88zkteu0,19,N/A,0,19
2025-06-12T06:10:47.292821,88zkteu0,20,N/A,0,20
2025-06-12T06:10:47.293628,88zkteu0,21,N/A,0,21
2025-06-12T06:10:47.294416,88zkteu0,22,N/A,0,22
2025-06-12T06:10:47.295384,88zkteu0,23,N/A,0,23
2025-06-12T06:10:47.296196,88zkteu0,24,N/A,0,24
2025-06-12T06:10:47.296738,88zkteu0,25,N/A,0,25
2025-06-12T06:10:47.297466,88zkteu0,26,N/A,0,26
2025-06-12T06:10:47.298004,88zkteu0,27,N/A,0,27
2025-06-12T06:10:47.304288,88zkteu0,1,N/A,0,1
2025-06-12T06:10:47.304413,88zkteu0,2,N/A,0,2
2025-06-12T06:10:47.304506,88zkteu0,3,N/A,0,3
2025-06-12T06:10:47.304596,88zkteu0,4,N/A,0,4
2025-06-12T06:10:47.304680,88zkteu0,5,N/A,0,5
2025-06-12T06:10:47.304759,88zkteu0,6,N/A,0,6
2025-06-12T06:10:47.304888,88zkteu0,7,N/A,0,7
2025-06-12T06:10:47.304968,88zkteu0,8,N/A,0,8
2025-06-12T06:10:47.305049,88zkteu0,9,N/A,0,9
2025-06-12T06:10:47.305127,88zkteu0,10,N/A,0,10
2025-06-12T06:10:47.305207,88zkteu0,11,N/A,0,11
2025-06-12T06:10:47.305285,88zkteu0,12,N/A,0,12
2025-06-12T06:10:47.305362,88zkteu0,13,N/A,0,13
2025-06-12T06:10:47.305437,88zkteu0,14,N/A,0,14
2025-06-12T06:10:47.305522,88zkteu0,15,N/A,0,15
2025-06-12T06:10:47.305605,88zkteu0,16,N/A,0,16
2025-06-12T06:10:47.305684,88zkteu0,17,N/A,0,17
2025-06-12T06:10:47.305765,88zkteu0,18,N/A,0,18
2025-06-12T06:10:47.305851,88zkteu0,19,N/A,0,19
2025-06-12T06:10:47.305933,88zkteu0,20,N/A,0,20
2025-06-12T06:10:47.306021,88zkteu0,21,N/A,0,21
2025-06-12T06:10:47.306105,88zkteu0,22,N/A,0,22
2025-06-12T06:10:47.306188,88zkteu0,23,N/A,0,23
2025-06-12T06:10:47.306271,88zkteu0,24,N/A,0,24
2025-06-12T06:10:47.306355,88zkteu0,25,N/A,0,25
2025-06-12T06:10:47.306436,88zkteu0,26,N/A,0,26
2025-06-12T06:10:47.306515,88zkteu0,27,N/A,0,27
2025-06-12T06:10:47.312315,88zkteu0,1,N/A,0,1
2025-06-12T06:10:47.312466,88zkteu0,2,N/A,0,2
2025-06-12T06:10:47.312562,88zkteu0,3,N/A,0,3
2025-06-12T06:10:47.312654,88zkteu0,4,N/A,0,4
2025-06-12T06:10:47.312742,88zkteu0,5,N/A,0,5
2025-06-12T06:10:47.312827,88zkteu0,6,N/A,0,6
2025-06-12T06:10:47.312915,88zkteu0,7,N/A,0,7
2025-06-12T06:10:47.312998,88zkteu0,8,N/A,0,8
2025-06-12T06:10:47.313080,88zkteu0,9,N/A,0,9
2025-06-12T06:10:47.313161,88zkteu0,10,N/A,0,10
2025-06-12T06:10:47.313243,88zkteu0,11,N/A,0,11
2025-06-12T06:10:47.313321,88zkteu0,12,N/A,0,12
2025-06-12T06:10:47.313399,88zkteu0,13,N/A,0,13
2025-06-12T06:10:47.313483,88zkteu0,14,N/A,0,14
2025-06-12T06:10:47.313570,88zkteu0,15,N/A,0,15
2025-06-12T06:10:47.313656,88zkteu0,16,N/A,0,16
2025-06-12T06:10:47.313734,88zkteu0,17,N/A,0,17
2025-06-12T06:10:47.313823,88zkteu0,18,N/A,0,18
2025-06-12T06:10:47.313897,88zkteu0,19,N/A,0,19
2025-06-12T06:10:47.313976,88zkteu0,20,N/A,0,20
2025-06-12T06:10:47.314061,88zkteu0,21,N/A,0,21
2025-06-12T06:10:47.314146,88zkteu0,22,N/A,0,22
2025-06-12T06:10:47.314220,88zkteu0,23,N/A,0,23
2025-06-12T06:10:47.314295,88zkteu0,24,N/A,0,24
2025-06-12T06:10:47.314368,88zkteu0,25,N/A,0,25
2025-06-12T06:10:47.314442,88zkteu0,26,N/A,0,26
2025-06-12T06:10:47.314516,88zkteu0,27,N/A,0,27
2025-06-12T06:10:47.319990,88zkteu0,1,N/A,0,1
2025-06-12T06:10:47.320114,88zkteu0,2,N/A,0,2
2025-06-12T06:10:47.320208,88zkteu0,3,N/A,0,3
2025-06-12T06:10:47.320295,88zkteu0,4,N/A,0,4
2025-06-12T06:10:47.320375,88zkteu0,5,N/A,0,5
2025-06-12T06:10:47.320453,88zkteu0,6,N/A,0,6
2025-06-12T06:10:47.320531,88zkteu0,7,N/A,0,7
2025-06-12T06:10:47.320609,88zkteu0,8,N/A,0,8
2025-06-12T06:10:47.320686,88zkteu0,9,N/A,0,9
2025-06-12T06:10:47.320766,88zkteu0,10,N/A,0,10
2025-06-12T06:10:47.320842,88zkteu0,11,N/A,0,11
2025-06-12T06:10:47.320919,88zkteu0,12,N/A,0,12
2025-06-12T06:10:47.320995,88zkteu0,13,N/A,0,13
2025-06-12T06:10:47.321071,88zkteu0,14,N/A,0,14
2025-06-12T06:10:47.321147,88zkteu0,15,N/A,0,15
2025-06-12T06:10:47.321229,88zkteu0,16,N/A,0,16
2025-06-12T06:10:47.321306,88zkteu0,17,N/A,0,17
2025-06-12T06:10:47.321385,88zkteu0,18,N/A,0,18
2025-06-12T06:10:47.321462,88zkteu0,19,N/A,0,19
2025-06-12T06:10:47.321540,88zkteu0,20,N/A,0,20
2025-06-12T06:10:47.321619,88zkteu0,21,N/A,0,21
2025-06-12T06:10:47.321756,88zkteu0,22,N/A,0,22
2025-06-12T06:10:47.321859,88zkteu0,23,N/A,0,23
2025-06-12T06:10:47.321948,88zkteu0,24,N/A,0,24
2025-06-12T06:10:47.322030,88zkteu0,25,N/A,0,25
2025-06-12T06:10:47.322111,88zkteu0,26,N/A,0,26
2025-06-12T06:10:47.322192,88zkteu0,27,N/A,0,27
2025-06-12T06:10:47.329464,88zkteu0,1,N/A,0,1
2025-06-12T06:10:47.329662,88zkteu0,2,N/A,0,2
2025-06-12T06:10:47.329795,88zkteu0,3,N/A,0,3
2025-06-12T06:10:47.329890,88zkteu0,4,N/A,0,4
2025-06-12T06:10:47.329977,88zkteu0,5,N/A,0,5
2025-06-12T06:10:47.330059,88zkteu0,6,N/A,0,6
2025-06-12T06:10:47.330140,88zkteu0,7,N/A,0,7
2025-06-12T06:10:47.330224,88zkteu0,8,N/A,0,8
2025-06-12T06:10:47.330350,88zkteu0,9,N/A,0,9
2025-06-12T06:10:47.330448,88zkteu0,10,N/A,0,10
2025-06-12T06:10:47.330584,88zkteu0,11,N/A,0,11
2025-06-12T06:10:47.330663,88zkteu0,12,N/A,0,12
2025-06-12T06:10:47.330741,88zkteu0,13,N/A,0,13
2025-06-12T06:10:47.330819,88zkteu0,14,N/A,0,14
2025-06-12T06:10:47.330895,88zkteu0,15,N/A,0,15
2025-06-12T06:10:47.330972,88zkteu0,16,N/A,0,16
2025-06-12T06:10:47.331049,88zkteu0,17,N/A,0,17
2025-06-12T06:10:47.331194,88zkteu0,18,N/A,0,18
2025-06-12T06:10:47.331315,88zkteu0,19,N/A,0,19
2025-06-12T06:10:47.331404,88zkteu0,20,N/A,0,20
2025-06-12T06:10:47.331487,88zkteu0,21,N/A,0,21
2025-06-12T06:10:47.331569,88zkteu0,22,N/A,0,22
2025-06-12T06:10:47.331666,88zkteu0,23,N/A,0,23
2025-06-12T06:10:47.331819,88zkteu0,24,N/A,0,24
2025-06-12T06:10:47.331921,88zkteu0,25,N/A,0,25
2025-06-12T06:10:47.332199,88zkteu0,26,N/A,0,26
2025-06-12T06:10:47.332311,88zkteu0,27,N/A,0,27
2025-06-13T01:58:56.306398,97aigs8x,1,N/A,0,1
2025-06-13T01:58:56.306921,97aigs8x,2,N/A,0,2
2025-06-13T01:58:56.307054,97aigs8x,3,N/A,0,3
2025-06-13T01:58:56.307154,97aigs8x,4,N/A,0,4
2025-06-13T01:58:56.307251,97aigs8x,5,N/A,0,5
2025-06-13T01:58:56.307438,97aigs8x,6,N/A,0,6
2025-06-13T01:58:56.307595,97aigs8x,7,N/A,0,7
2025-06-13T01:58:56.307718,97aigs8x,8,N/A,0,8
2025-06-13T01:58:56.307813,97aigs8x,9,N/A,0,9
2025-06-13T01:58:56.307909,97aigs8x,10,N/A,0,10
2025-06-13T01:58:56.308005,97aigs8x,11,N/A,0,11
2025-06-13T01:58:56.308101,97aigs8x,12,N/A,0,12
2025-06-13T01:58:56.308194,97aigs8x,13,N/A,0,13
2025-06-13T01:58:56.308286,97aigs8x,14,N/A,0,14
2025-06-13T01:58:56.308377,97aigs8x,15,N/A,0,15
2025-06-13T01:58:56.308468,97aigs8x,16,N/A,0,16
2025-06-13T01:58:56.308558,97aigs8x,17,N/A,0,17
2025-06-13T01:58:56.308790,97aigs8x,18,N/A,0,18
2025-06-13T01:58:56.309106,97aigs8x,19,N/A,0,19
2025-06-13T01:58:56.310112,97aigs8x,20,N/A,0,20
2025-06-13T01:58:56.310230,97aigs8x,21,N/A,0,21
2025-06-13T01:58:56.310325,97aigs8x,22,N/A,0,22
2025-06-13T01:58:56.310416,97aigs8x,23,N/A,0,23
2025-06-13T01:58:56.310508,97aigs8x,24,N/A,0,24
2025-06-13T01:58:56.310595,97aigs8x,25,N/A,0,25
2025-06-13T01:58:56.310682,97aigs8x,26,N/A,0,26
2025-06-13T01:58:56.310769,97aigs8x,27,N/A,0,27
2025-06-13T01:58:56.317559,97aigs8x,1,N/A,0,1
2025-06-13T01:58:56.317683,97aigs8x,2,N/A,0,2
2025-06-13T01:58:56.317777,97aigs8x,3,N/A,0,3
2025-06-13T01:58:56.317876,97aigs8x,4,N/A,0,4
2025-06-13T01:58:56.317984,97aigs8x,5,N/A,0,5
2025-06-13T01:58:56.318068,97aigs8x,6,N/A,0,6
2025-06-13T01:58:56.318151,97aigs8x,7,N/A,0,7
2025-06-13T01:58:56.318229,97aigs8x,8,N/A,0,8
2025-06-13T01:58:56.318311,97aigs8x,9,N/A,0,9
2025-06-13T01:58:56.318391,97aigs8x,10,N/A,0,10
2025-06-13T01:58:56.318471,97aigs8x,11,N/A,0,11
2025-06-13T01:58:56.318550,97aigs8x,12,N/A,0,12
2025-06-13T01:58:56.318628,97aigs8x,13,N/A,0,13
2025-06-13T01:58:56.318725,97aigs8x,14,N/A,0,14
2025-06-13T01:58:56.318808,97aigs8x,15,N/A,0,15
2025-06-13T01:58:56.318887,97aigs8x,16,N/A,0,16
2025-06-13T01:58:56.318965,97aigs8x,17,N/A,0,17
2025-06-13T01:58:56.319041,97aigs8x,18,N/A,0,18
2025-06-13T01:58:56.319140,97aigs8x,19,N/A,0,19
2025-06-13T01:58:56.319221,97aigs8x,20,N/A,0,20
2025-06-13T01:58:56.319300,97aigs8x,21,N/A,0,21
2025-06-13T01:58:56.319376,97aigs8x,22,N/A,0,22
2025-06-13T01:58:56.319451,97aigs8x,23,N/A,0,23
2025-06-13T01:58:56.319526,97aigs8x,24,N/A,0,24
2025-06-13T01:58:56.319601,97aigs8x,25,N/A,0,25
2025-06-13T01:58:56.319676,97aigs8x,26,N/A,0,26
2025-06-13T01:58:56.319753,97aigs8x,27,N/A,0,27
2025-06-13T01:58:56.325167,97aigs8x,1,N/A,0,1
2025-06-13T01:58:56.325300,97aigs8x,2,N/A,0,2
2025-06-13T01:58:56.325428,97aigs8x,3,N/A,0,3
2025-06-13T01:58:56.325529,97aigs8x,4,N/A,0,4
2025-06-13T01:58:56.325616,97aigs8x,5,N/A,0,5
2025-06-13T01:58:56.325699,97aigs8x,6,N/A,0,6
2025-06-13T01:58:56.325780,97aigs8x,7,N/A,0,7
2025-06-13T01:58:56.325865,97aigs8x,8,N/A,0,8
2025-06-13T01:58:56.325954,97aigs8x,9,N/A,0,9
2025-06-13T01:58:56.326034,97aigs8x,10,N/A,0,10
2025-06-13T01:58:56.326114,97aigs8x,11,N/A,0,11
2025-06-13T01:58:56.326203,97aigs8x,12,N/A,0,12
2025-06-13T01:58:56.326461,97aigs8x,13,N/A,0,13
2025-06-13T01:58:56.326631,97aigs8x,14,N/A,0,14
2025-06-13T01:58:56.327135,97aigs8x,15,N/A,0,15
2025-06-13T01:58:56.327350,97aigs8x,16,N/A,0,16
2025-06-13T01:58:56.327553,97aigs8x,17,N/A,0,17
2025-06-13T01:58:56.327684,97aigs8x,18,N/A,0,18
2025-06-13T01:58:56.327867,97aigs8x,19,N/A,0,19
2025-06-13T01:58:56.328546,97aigs8x,20,N/A,0,20
2025-06-13T01:58:56.328803,97aigs8x,21,N/A,0,21
2025-06-13T01:58:56.328929,97aigs8x,22,N/A,0,22
2025-06-13T01:58:56.329019,97aigs8x,23,N/A,0,23
2025-06-13T01:58:56.329097,97aigs8x,24,N/A,0,24
2025-06-13T01:58:56.329172,97aigs8x,25,N/A,0,25
2025-06-13T01:58:56.329246,97aigs8x,26,N/A,0,26
2025-06-13T01:58:56.329319,97aigs8x,27,N/A,0,27
2025-06-13T01:58:56.334692,97aigs8x,1,N/A,0,1
2025-06-13T01:58:56.334791,97aigs8x,2,N/A,0,2
2025-06-13T01:58:56.334872,97aigs8x,3,N/A,0,3
2025-06-13T01:58:56.334949,97aigs8x,4,N/A,0,4
2025-06-13T01:58:56.335023,97aigs8x,5,N/A,0,5
2025-06-13T01:58:56.335098,97aigs8x,6,N/A,0,6
2025-06-13T01:58:56.335171,97aigs8x,7,N/A,0,7
2025-06-13T01:58:56.335243,97aigs8x,8,N/A,0,8
2025-06-13T01:58:56.335315,97aigs8x,9,N/A,0,9
2025-06-13T01:58:56.335387,97aigs8x,10,N/A,0,10
2025-06-13T01:58:56.335459,97aigs8x,11,N/A,0,11
2025-06-13T01:58:56.335530,97aigs8x,12,N/A,0,12
2025-06-13T01:58:56.335599,97aigs8x,13,N/A,0,13
2025-06-13T01:58:56.335668,97aigs8x,14,N/A,0,14
2025-06-13T01:58:56.335736,97aigs8x,15,N/A,0,15
2025-06-13T01:58:56.335811,97aigs8x,16,N/A,0,16
2025-06-13T01:58:56.335883,97aigs8x,17,N/A,0,17
2025-06-13T01:58:56.335954,97aigs8x,18,N/A,0,18
2025-06-13T01:58:56.336025,97aigs8x,19,N/A,0,19
2025-06-13T01:58:56.336097,97aigs8x,20,N/A,0,20
2025-06-13T01:58:56.336168,97aigs8x,21,N/A,0,21
2025-06-13T01:58:56.336238,97aigs8x,22,N/A,0,22
2025-06-13T01:58:56.336308,97aigs8x,23,N/A,0,23
2025-06-13T01:58:56.336376,97aigs8x,24,N/A,0,24
2025-06-13T01:58:56.336444,97aigs8x,25,N/A,0,25
2025-06-13T01:58:56.336512,97aigs8x,26,N/A,0,26
2025-06-13T01:58:56.336579,97aigs8x,27,N/A,0,27
2025-06-13T01:58:56.341658,97aigs8x,1,N/A,0,1
2025-06-13T01:58:56.341761,97aigs8x,2,N/A,0,2
2025-06-13T01:58:56.341835,97aigs8x,3,N/A,0,3
2025-06-13T01:58:56.341914,97aigs8x,4,N/A,0,4
2025-06-13T01:58:56.342194,97aigs8x,5,N/A,0,5
2025-06-13T01:58:56.342298,97aigs8x,6,N/A,0,6
2025-06-13T01:58:56.342384,97aigs8x,7,N/A,0,7
2025-06-13T01:58:56.342465,97aigs8x,8,N/A,0,8
2025-06-13T01:58:56.342561,97aigs8x,9,N/A,0,9
2025-06-13T01:58:56.342669,97aigs8x,10,N/A,0,10
2025-06-13T01:58:56.342756,97aigs8x,11,N/A,0,11
2025-06-13T01:58:56.342842,97aigs8x,12,N/A,0,12
2025-06-13T01:58:56.342930,97aigs8x,13,N/A,0,13
2025-06-13T01:58:56.343014,97aigs8x,14,N/A,0,14
2025-06-13T01:58:56.343096,97aigs8x,15,N/A,0,15
2025-06-13T01:58:56.343177,97aigs8x,16,N/A,0,16
2025-06-13T01:58:56.343257,97aigs8x,17,N/A,0,17
2025-06-13T01:58:56.343338,97aigs8x,18,N/A,0,18
2025-06-13T01:58:56.343419,97aigs8x,19,N/A,0,19
2025-06-13T01:58:56.343496,97aigs8x,20,N/A,0,20
2025-06-13T01:58:56.343577,97aigs8x,21,N/A,0,21
2025-06-13T01:58:56.343653,97aigs8x,22,N/A,0,22
2025-06-13T01:58:56.343730,97aigs8x,23,N/A,0,23
2025-06-13T01:58:56.343810,97aigs8x,24,N/A,0,24
2025-06-13T01:58:56.343886,97aigs8x,25,N/A,0,25
2025-06-13T01:58:56.343968,97aigs8x,26,N/A,0,26
2025-06-13T01:58:56.344044,97aigs8x,27,N/A,0,27
